Phage,Taxonomy,Host,Non-host
-1.4468150452453168,0.0,1.8914521015246226,0.7746293819203368
-0.5801825433114609,0.0,0.8257329716146373,0.5596428739559824
-0.39811689164468445,0.0,1.4342242167567902,1.720570016963496
-0.15050760537786853,0.0,-0.41875194782863584,-0.1713112531228224
1.1409447504451322,0.0,0.6022757346980274,-1.138750538962417
0.8156541194671584,0.0,-0.8691042253067264,-1.3107397453339005
-0.40297197568913184,0.0,-1.2782028590463659,0.47364827077024074
1.019567649333948,0.0,-1.1131882840925618,1.1616050962561748
1.036560443489514,0.0,-0.8175371706336626,0.1511685088237092
-1.6337357809565405,0.0,-1.5016600959629758,-1.289241094537465
-1.4273947090675272,0.0,-1.195695571569464,-1.2032464913517233
0.9467413886672374,0.0,0.578211109183931,0.5596428739559824
-0.06311609257781584,0.0,1.1660755324568584,0.9681172390882558
1.1773578807784877,0.0,-0.5872043264273109,0.4091523183809344
1.0001473131561585,0.0,-1.357272342878397,-0.5367883166622248
-0.002427542022223686,0.0,0.7707281132967025,0.7531307311239014
0.9248935104672242,0.0,1.1901401579709547,0.9466185882918203
1.3084451499785665,0.0,-0.5150104498850216,2.064548429706463
1.3108726920007903,0.0,0.753539095072348,-1.3107397453339005
0.502501198600303,0.0,-0.36718489315557207,0.2586617628058864
-1.1288070403340138,0.0,1.4617266459157576,0.731632080327466
1.6701489112898957,0.0,1.612990006290078,0.36615501678806356
0.007282626066671057,0.0,-0.31561783848250824,-0.10681530073351607
-0.4685156102891714,0.0,1.3379657147004045,-0.02082069754777432
1.6677213692676722,0.0,0.4028831232955141,-0.2788045071049996
0.8350744556449479,0.0,-0.8656664216618555,-1.4182329993160778
-1.0826837419117639,0.0,0.8051061497454117,-0.9237640309980627
-1.1919231329118298,0.0,0.09691859890200219,0.581141524752418
-0.08010888673338164,0.0,0.07972958067764759,0.043675254841531994
0.3932618076002371,0.0,-0.8656664216618555,-0.9452626817944981
-1.5536268942231588,0.0,-1.1785065533451091,-0.3647991102907413
-1.1118142461784482,0.0,1.0766926376902144,0.387653667584499
0.48793594646696087,0.0,1.6370546318041745,0.538144223159547
-0.8787702120449743,0.0,0.7707281132967025,-0.02082069754777432
-1.444387503223093,0.0,-1.4157150048412028,0.731632080327466
-1.461380297378659,0.0,1.0629414231107308,-1.2677424437410296
1.2453290574007507,0.0,-0.7728457232503406,-0.4077964118836122
-1.6191705288231983,0.0,0.5678976982493182,-0.5152896658657894
1.529351474000922,0.0,-0.9137956726900484,-1.0097586341838045
0.9855820610228164,0.0,-0.8622286180169846,1.269098350238352
0.3228630889557502,0.0,-1.1613175351207545,-0.14981260232638693
0.7792409891338031,0.0,0.22067953011735533,0.9251199374953849
1.3278654861563561,0.0,1.7298753302156893,0.1081712072308383
-1.5026485117564614,0.0,-0.2640507838094444,-0.45079371347648306
1.7259823778010406,0.0,1.8123826176925915,0.7746293819203368
-1.1021040780895532,0.0,1.0216877793722798,0.1081712072308383
-0.8277918295782769,0.0,-0.7040896503529223,-0.1928099039192578
1.7284099198232643,0.0,1.6404924354490453,-1.375235697723207
1.2793146457118825,0.0,1.7539399557297857,-0.32180180869787045
-0.04369575640002635,0.0,-0.8691042253067264,0.2156644612130155
-0.4952185725336319,0.0,-1.2988296809155915,1.269098350238352
-1.235618889311856,0.0,0.35819167591219214,0.12966985802727374
0.5340592448892109,0.0,-0.7419054904465023,-0.45079371347648306
0.12623218515563167,0.0,-0.4771946097914415,0.8176266835132078
-0.7913786992449215,0.0,-1.2610138408220113,-0.6012842690515311
1.4079743728897378,0.0,1.6095522026452072,-0.5797856182550957
-1.1797854228007112,0.0,1.0423146012415052,0.08667255643440286
0.3107253788446318,0.0,-0.8622286180169846,0.581141524752418
0.1383698952667501,0.0,-0.4084385368940231,0.043675254841531994
1.6021777346676327,0.0,1.7608155630195277,-0.9667613325909336
1.0899663679784348,0.0,-1.357272342878397,-0.3647991102907413
0.3252906309779739,0.0,-1.1338151059617874,-0.9237640309980627
-1.42253962502308,0.0,0.7397878804928643,1.6775727153706252
-0.8933354641783163,0.0,1.0182499757274088,-0.3647991102907413
-0.7404003167782242,0.0,-1.2300736080181731,-0.5367883166622248
1.0244227333783955,0.0,-0.8656664216618555,-0.3433004594943059
-0.009710168088894744,0.0,-0.8656664216618555,1.2475996994419165
-1.2477565994229745,0.0,-0.8209749742785335,0.47364827077024074
0.22576140806680278,0.0,-0.8347261888580172,0.23716311200945092
-1.3594235324452641,0.0,-0.4221897514735068,0.47364827077024074
0.7913786992449215,0.0,-1.357272342878397,0.581141524752418
-0.16507285751121065,0.0,-0.8656664216618555,-0.6442815706444021
-1.6118879027565274,0.0,-1.058183425774627,-0.8162707770158855
-1.2841697297563297,0.0,1.2554584272235023,0.4306509691773699
1.1700752547118165,0.0,0.3478782649775794,0.7531307311239014
-1.56090952028983,0.0,1.1557621215222456,1.6990713661670607
-0.4078270597335792,0.0,0.3547538722673212,1.9140578741314151
-0.06554363460003952,0.0,-0.8622286180169846,0.2586617628058864
1.60703281871208,0.0,-1.3022674845604623,-1.1172518881659816
1.3254379441341324,0.0,1.7195619192810765,0.5166455723631116
0.9588790987783559,0.0,-1.0375566039054014,0.5596428739559824
-1.5876124825342905,0.0,-1.1544419278310127,-0.8592680786087564
0.25246437031126334,0.0,-1.494784488673234,0.32315771519519265
-1.490510801645343,0.0,-0.8931688508208229,-0.5367883166622248
-0.6068855055559215,0.0,1.3792193584388555,-0.3647991102907413
0.7379727747560004,0.0,0.16911247544429153,1.2905970010347874
1.1870680488673824,0.0,-0.5287616644645053,-0.6012842690515311
-1.1166693302228954,0.0,0.5472708763800928,1.871060572538544
0.35199359322243445,0.0,-0.755656705025986,-0.10681530073351607
1.4953658856897905,0.0,-1.2438248225976567,-1.2247451421481588
-0.9079007163116585,0.0,-0.9172334763349193,-0.5152896658657894
1.6944243315121328,0.0,0.5507086800249636,-1.0957532373695462
-0.3811240974891187,0.0,-0.8175371706336626,0.043675254841531994
-0.7865236152004742,0.0,1.1179462814286656,2.0430497789100275
0.1407974372889738,0.0,0.44757457067883605,-0.8807667294051919
0.19420336177789485,0.0,1.3757815547939845,0.022176604045096554
0.05583346651114477,0.0,0.29631121030451557,0.5166455723631116
0.3762690134446713,0.0,-1.491346685028363,0.7746293819203368
1.0317053594450665,0.0,-0.8175371706336626,1.720570016963496
1.0414155275339612,0.0,1.4548510386260156,2.064548429706463
-0.7622481949782374,0.0,-0.37406050044531386,-1.2677424437410296
1.6507285751121064,0.0,0.13817224264045325,0.043675254841531994
-0.4976461145558556,0.0,-0.6800250248388258,-1.3107397453339005
1.6483010330898826,0.0,-0.8656664216618555,-0.7732734754230146
-1.6968518735343563,0.0,0.7157232549787679,-0.837769427812321
0.9831545190005927,0.0,-0.8622286180169846,-0.79477212621945
1.3861264946897245,0.0,0.7707281132967025,-1.2462437929445942
1.5075035958009089,0.0,-0.9516115127836285,-1.2032464913517233
0.31558046288907915,0.0,-0.8691042253067264,-0.42929506268004763
-0.9540240147339085,0.0,-1.1235016950271746,-0.04231934834420976
-0.594747795444803,0.0,-0.17810569268767143,0.9681172390882558
-0.25246437031126334,0.0,0.5816489128288019,-1.0957532373695462
0.8205092035116058,0.0,-0.8656664216618555,-1.3537370469267715
-0.1407974372889738,0.0,0.7707281132967025,1.0971091438668685
-0.5170664507336451,0.0,-0.09903620885564027,-0.7302761738301438
-0.7743859050893558,0.0,-0.8175371706336626,-0.08531664993708063
1.5730472304009484,0.0,0.43038555245448146,-1.0097586341838045
-0.5243490768003162,0.0,-0.6456469883901166,-1.0957532373695462
0.5461969550003293,0.0,0.8566732044184756,0.5596428739559824
-1.196778216956277,0.0,0.11066981348148587,-0.9452626817944981
0.11166693302228954,0.0,0.1141076171263568,0.2156644612130155
1.0535532376450796,0.0,-0.8622286180169846,-0.3862977610871768
0.02913050426668423,0.0,-0.06465817240693106,-0.6012842690515311
1.1797854228007112,0.0,0.7672903096518316,0.06517390563796743
1.0802561998895401,0.0,-1.3057052882053333,-0.08531664993708063
1.614315444778751,0.0,0.46132578525831974,-0.79477212621945
0.17721056762232906,0.0,1.6336168281593035,0.12966985802727374
-0.24760928626681594,0.0,0.3513160686224503,1.9355565249278506
1.097248994045106,0.0,1.6783082755426255,0.538144223159547
0.5777550012892372,0.0,-0.8622286180169846,1.0541118422739975
-1.5463442681564878,0.0,-1.1200638913823036,-0.9022653802016273
-0.934603678556119,0.0,-0.1884191036222842,-1.0957532373695462
-0.14322497931119746,0.0,0.41663433787499776,0.5596428739559824
-0.10438430695561848,0.0,-0.8691042253067264,-0.45079371347648306
-1.1943506749340533,0.0,-0.0887227979210275,0.32315771519519265
0.026702962244460542,0.0,-1.360710146523268,-1.2677424437410296
1.6094603607343037,0.0,-1.3228943064296879,1.2905970010347874
1.4468150452453168,0.0,-0.8656664216618555,1.957055175724286
-0.9224659684450006,0.0,1.6508058463836581,0.538144223159547
1.7114171256676984,0.0,0.5438330727352219,-0.8592680786087564
1.3715612425563826,0.0,-0.8691042253067264,-0.45079371347648306
0.41753722782247393,0.0,-1.44321743400017,-0.988259983387369
-1.174930338756264,0.0,1.1591999251671166,-0.1713112531228224
-1.2453290574007507,0.0,1.5854875771311108,1.871060572538544
0.7404003167782242,0.0,0.7707281132967025,-0.8807667294051919
1.4031192888452904,0.0,1.7505021520849149,2.064548429706463
1.6361633229787642,0.0,0.34444046133270845,-0.837769427812321
-1.5900400245565143,0.0,-1.446655237645041,0.36615501678806356
-0.7428278588004479,0.0,-1.1853821606348511,1.269098350238352
-1.3400031962674746,0.0,-1.0822480512887234,-0.837769427812321
0.004855084044447372,0.0,-0.8622286180169846,0.0006779532486611152
1.2501841414451982,0.0,-1.195695571569464,-0.3433004594943059
0.2815948745779476,0.0,1.6301790245144325,1.118607794663304
-1.65315611713433,0.0,1.784880188533624,0.49514692156667617
-0.2815948745779476,0.0,-0.40500073324915215,0.2156644612130155
0.2767397905335002,0.0,1.4239108058221774,-0.1713112531228224
1.3424307382896983,0.0,1.8673874760105262,0.5596428739559824
-1.645873491067659,0.0,-0.6215823628760201,0.2586617628058864
1.4710904654675536,0.0,-0.5734531118478272,0.5166455723631116
-1.2768871036896587,0.0,0.3822563014262886,0.6886347787345951
0.5631897491558951,0.0,-0.9894273528772086,0.022176604045096554
0.8302193716005005,0.0,-1.357272342878397,0.4091523183809344
-0.33500079906686864,0.0,1.1935779616158257,0.1081712072308383
0.6020304215114741,0.0,-1.2644516444668823,1.7850659693528024
0.2184787820001317,0.0,-1.401963790261719,0.2156644612130155
-1.0098574812450534,0.0,1.874263083300268,0.538144223159547
-0.19420336177789485,0.0,1.8501984577861714,1.0971091438668685
-1.3958366627786194,0.0,1.4651644495606284,-0.3647991102907413
-1.0851112839339876,0.0,-0.08528499427615659,-1.03125728498024
-0.09467413886672374,0.0,-0.8622286180169846,1.6990713661670607
0.014565252133342114,0.0,-0.5425128790439889,1.2905970010347874
0.10438430695561848,0.0,0.365067283201934,0.7746293819203368
0.8714875859783032,0.0,0.49226601806215803,1.0971091438668685
-1.366706158511935,0.0,0.9598073137646032,-0.7087775230337083
1.1457998344895797,0.0,-0.04746915418257646,0.7531307311239014
0.21605123997790804,0.0,-0.09559840521076934,0.1081712072308383
0.626305841733711,0.0,0.6744696112403168,1.6775727153706252
1.5244963899564747,0.0,-0.8312883852131463,-0.6872788722372729
-0.2888775006446186,0.0,1.5167315042336922,1.1401064454597394
-0.19663090380011855,0.0,1.444537627691403,-0.3647991102907413
-1.005002397200606,0.0,-0.497821431660667,-1.4182329993160778
-1.2064883850451718,0.0,0.451012374323707,0.4091523183809344
-1.6313082389343168,0.0,1.2485828199337605,1.1401064454597394
-1.6046052766898562,0.0,0.708847647689026,0.8176266835132078
0.03155804628890792,0.0,1.3276523037657917,-0.7517748246265792
-1.2817421877341062,0.0,0.37881849778141763,-1.5042276025018195
-1.5172137638898036,0.0,-0.8553530107272427,-0.49379101506935397
1.2259087212229614,0.0,-0.8622286180169846,0.731632080327466
-0.7476829428448952,0.0,-0.4496921806324741,-0.7517748246265792
-0.7840960731782505,0.0,1.4273486094670484,0.7531307311239014
0.6068855055559215,0.0,-1.2644516444668823,0.9251199374953849
1.5463442681564878,0.0,-0.8656664216618555,-0.1928099039192578
0.8399295396893953,0.0,-0.8622286180169846,0.9466185882918203
1.1555100025784744,0.0,0.880737829932572,-0.9237640309980627
-0.9443138466450137,0.0,1.568298558906756,-1.4612303009089487
0.810799035422711,0.0,-0.8691042253067264,-1.0097586341838045
-0.08253642875560532,0.0,-0.8106615633439208,0.538144223159547
1.42253962502308,0.0,0.33068924675322475,0.6026401755488534
0.7743859050893558,0.0,0.7707281132967025,0.49514692156667617
-0.3228630889557502,0.0,-0.9481737091387575,0.5596428739559824
-1.7235548357788169,0.0,0.6366537711467367,-0.6872788722372729
0.4418126480447108,0.0,0.02816252600458379,-0.14981260232638693
0.19663090380011855,0.0,0.8979268481569266,-0.45079371347648306
1.2574667675118691,0.0,0.1828636900237752,0.387653667584499
-0.8132265774449348,0.0,0.7707281132967025,-0.7732734754230146
0.13108726920007904,0.0,-0.1231008343697367,-0.7302761738301438
-0.09710168088894743,0.0,-0.8691042253067264,-1.4612303009089487
-1.6701489112898957,0.0,0.2516197629211936,-1.2247451421481588
-1.6507285751121064,0.0,0.1519234572199369,0.9466185882918203
1.6580112011787773,0.0,-1.0513078184848852,-0.14981260232638693
0.3058702948001844,0.0,-1.013491978391305,1.8280632709456732
1.2865972717785534,0.0,-1.357272342878397,1.7850659693528024
-0.9904371450672638,0.0,-0.07840938698641474,2.0215511281135923
0.7719583630671321,0.0,-1.357272342878397,-0.5797856182550957
1.5099311378231326,0.0,1.056065815820989,-0.5797856182550957
1.7041344996010275,0.0,1.7711289739541403,-0.7732734754230146
0.7865236152004742,0.0,-1.1613175351207545,0.19416581041658004
1.2089159270673955,0.0,0.5300818581557382,-0.9237640309980627
0.8326469136227242,0.0,-1.357272342878397,0.19416581041658004
1.1506549185340271,0.0,0.07285397338790575,-1.03125728498024
-1.4006917468230666,0.0,-1.4569686485796538,1.8925592233349797
0.1844931936890001,0.0,1.8192582249823332,2.0215511281135923
-1.4176845409786325,0.0,0.6400915747916076,0.9251199374953849
1.3400031962674746,0.0,-1.1647553387656255,0.2586617628058864
0.47094315231139505,0.0,1.2348316053542767,-1.181747840555288
-0.10681184897784217,0.0,-0.8691042253067264,-0.3647991102907413
0.4757982363558424,0.0,1.915516727038719,0.8176266835132078
-0.2039135298667896,0.0,0.970120724699216,1.4840848582027064
-0.0873915128000527,0.0,-0.6903384357734386,0.6456374771417243
-1.4565252133342115,0.0,1.7126863119913347,0.1081712072308383
-1.2380464313340798,0.0,-1.450093041289912,1.3335943026276582
-0.7185524385782109,0.0,-1.236949215307915,-1.0742545865731108
-1.2720320196452113,0.0,-0.5665775045580854,-1.3967343485196424
-1.4419599612008693,0.0,0.8463597934838628,-0.988259983387369
-0.16750039953343432,0.0,-0.37062269680044296,0.7961280327167723
0.1747830256001054,0.0,-0.04059354689283462,0.6241388263452888
1.6410184070232117,0.0,0.7707281132967025,0.387653667584499
1.1482273765118034,0.0,-0.04746915418257646,-0.1928099039192578
1.5803298564676194,0.0,-0.9928651565220795,0.538144223159547
-1.2938798978452246,0.0,-0.21592153278125156,1.0971091438668685
1.3764163266008298,0.0,-1.357272342878397,-0.837769427812321
1.6240256128676458,0.0,1.702372901056722,-0.9667613325909336
1.5948951086009615,0.0,1.829571635916946,-0.0638179991406452
-0.016992794155565802,0.0,-0.8691042253067264,2.064548429706463
1.1215244142673428,0.0,-0.8691042253067264,1.957055175724286
0.5534795810670003,0.0,1.2073291761953096,0.49514692156667617
-1.5123586798453563,0.0,-0.3912495186696685,0.7531307311239014
0.5680448332003425,0.0,0.36162947955706304,0.9251199374953849
-1.6021777346676327,0.0,-1.2885162699809787,0.1081712072308383
0.4782257783780661,0.0,1.0835682449799564,2.0430497789100275
0.2063410718890133,0.0,-0.6490847920349875,0.19416581041658004
-1.6847141634232379,0.0,1.3792193584388555,0.2156644612130155
0.29616012671128966,0.0,1.307025481896566,-0.9237640309980627
-1.4783730915342246,0.0,-1.4844710777386212,0.36615501678806356
0.10681184897784217,0.0,1.8570740650759134,2.0430497789100275
1.65315611713433,0.0,-0.4806324134363124,1.118607794663304
0.3617037613113292,0.0,1.138573103297891,-0.7517748246265792
-0.4782257783780661,0.0,-0.8175371706336626,-0.2788045071049996
0.6894219343115268,0.0,-0.5872043264273109,-0.5152896658657894
-0.47094315231139505,0.0,0.6091513419877693,-0.8162707770158855
-0.8472121657560664,0.0,0.22755513740709715,0.7101334295310305
-0.6748566821781846,0.0,0.2894356030147737,-0.1928099039192578
1.1312345823562375,0.0,-0.8656664216618555,1.2905970010347874
1.4589527553564352,0.0,-0.8656664216618555,-1.5042276025018195
-0.48550840444473714,0.0,-0.8175371706336626,-1.2247451421481588
1.0681184897784217,0.0,-1.3778991647476226,0.4091523183809344
0.38355163951134236,0.0,-1.491346685028363,0.043675254841531994
-0.509783824666974,0.0,0.7844793278761862,0.1511685088237092
0.8010888673338163,0.0,-0.8656664216618555,-1.525726253298255
0.9394587626005664,0.0,1.6714326682528837,0.47364827077024074
-1.3885540367119482,0.0,-0.12997644165947855,-1.138750538962417
-1.0948214520228823,0.0,-0.9206712799797903,-1.3967343485196424
-0.20876861391123697,0.0,0.34100265768783755,0.581141524752418
-1.638590865000988,0.0,1.781442384888753,0.5596428739559824
-0.8399295396893953,0.0,0.23099294105196808,-0.10681530073351607
-0.8375019976671716,0.0,0.32725144310835386,-0.45079371347648306
-0.9394587626005664,0.0,0.6607183966608331,-0.3647991102907413
0.4563779001780529,0.0,-0.5115726462401506,-0.49379101506935397
0.6748566821781846,0.0,0.014411311425100107,-1.4397316501125133
1.3691337005341588,0.0,1.8158204213374622,-0.9452626817944981
0.424819853889145,0.0,-1.398525986616848,-0.49379101506935397
-0.19177581975567118,0.0,1.736750937505431,0.2156644612130155
-1.1263794983117903,0.0,0.839484186194121,1.118607794663304
0.633588467800382,0.0,0.5885245201185438,1.8280632709456732
-0.626305841733711,0.0,0.5610220909595764,0.387653667584499
1.0122850232672769,0.0,-0.8691042253067264,-0.8162707770158855
-0.5000736565780792,0.0,-0.6800250248388258,-0.7302761738301438
0.45152281613360556,0.0,0.5025794289967708,-0.6442815706444021
-0.293732584689066,0.0,1.8880142978797516,0.6241388263452888
1.3375756542452508,0.0,0.24474415563145177,0.6241388263452888
0.463660526244724,0.0,-1.0547456221297562,0.7101334295310305
0.06797117662226321,0.0,1.9052033161041062,1.2475996994419165
-0.4005444336669082,0.0,1.4479754313362738,0.043675254841531994
0.7695308210449084,0.0,-0.8691042253067264,-1.525726253298255
-1.3934091207563957,0.0,0.041913740584067466,-0.0638179991406452
-0.04855084044447371,0.0,-0.8622286180169846,0.47364827077024074
0.0509783824666974,0.0,-0.48750802072605426,-0.4722923642729185
1.058408321689527,0.0,-0.8656664216618555,-1.4612303009089487
-1.0389879855117374,0.0,1.3723437511491137,2.064548429706463
0.06311609257781584,0.0,-0.21248372913638064,1.6990713661670607
0.009710168088894744,0.0,-0.31561783848250824,-0.6872788722372729
-1.0438430695561849,0.0,-0.23311055100560615,0.23716311200945092
1.2817421877341062,0.0,1.912078923393848,-0.3647991102907413
-1.3861264946897245,0.0,-1.3366455210091717,-0.42929506268004763
0.2573194543557107,0.0,-1.0891236585784654,-0.988259983387369
0.05826100853336846,0.0,0.13817224264045325,-1.3322383961303361
-0.7039871864448689,0.0,0.320375835818612,-0.49379101506935397
-0.024275420222236856,0.0,-0.8622286180169846,0.7101334295310305
-1.2574667675118691,0.0,-0.9412981018490157,0.23716311200945092
0.6505812619559478,0.0,-1.1131882840925618,1.5915781121848835
-0.3617037613113292,0.0,-0.4393787696978614,-0.6442815706444021
-0.9928646870894875,0.0,1.482353467784983,-0.7517748246265792
0.8666325019338559,0.0,-0.8484774034375009,1.0541118422739975
-1.7065620416232512,0.0,-0.6387713811003748,-0.4722923642729185
-0.4490952741113819,0.0,1.437662020401661,-1.3322383961303361
-0.41996476984469766,0.0,1.444537627691403,-1.1602491897588525
0.45880544220027664,0.0,-0.7247164722221477,0.9466185882918203
0.2621745384001581,0.0,-1.494784488673234,0.7101334295310305
-1.1142417882006719,0.0,1.8605118687207842,-0.1713112531228224
1.3885540367119482,0.0,1.348279125635017,0.6241388263452888
-0.3689863873780002,0.0,-0.17123008539792958,1.6775727153706252
1.1118142461784482,0.0,-0.5803287191375691,-0.79477212621945
-0.6554363460003951,0.0,-1.487908881383492,1.0111145406811266
-1.136089666400685,0.0,0.6057135383428984,1.0541118422739975
-1.0292778174228427,0.0,-1.357272342878397,0.9251199374953849
1.4006917468230666,0.0,-0.21935933642612246,0.5596428739559824
0.34713850917798705,0.0,1.1523243178773748,-1.2462437929445942
1.3958366627786194,0.0,-0.8691042253067264,-0.45079371347648306
-0.16021777346676327,0.0,-0.11622522707999486,-1.289241094537465
-1.7211272937565931,0.0,0.6332159675018657,0.581141524752418
-1.6822866214010141,0.0,0.234430744696839,0.49514692156667617
0.43453002197803975,0.0,-1.0753724439989816,0.7101334295310305
1.7089895836454747,0.0,-0.5287616644645053,-0.79477212621945
1.6337357809565405,0.0,1.5407961297477888,1.957055175724286
0.09952922291117111,0.0,1.5992387917105944,-0.7087775230337083
1.5851849405120668,0.0,-0.8691042253067264,-0.837769427812321
0.40297197568913184,0.0,1.3895327693734683,0.4521496199738053
-1.0486981536006323,0.0,0.4853904107724162,-0.9667613325909336
1.1166693302228954,0.0,-0.20217031820176787,0.9466185882918203
-1.0511256956228558,0.0,0.4682013925480616,-0.0638179991406452
1.2307638052674088,0.0,-0.19873251455689694,0.23716311200945092
1.4492425872675405,0.0,-0.8691042253067264,0.731632080327466
0.6627189720670662,0.0,-1.1131882840925618,0.3016590643987572
0.6165956736448162,0.0,0.004097900490487346,1.4195889058134
-1.451670129289764,0.0,0.83604638254925,-0.3647991102907413
-0.9297485945116717,0.0,-0.7694079196054697,-1.0097586341838045
-1.1555100025784744,0.0,0.09004299161226036,-1.2247451421481588
-1.1773578807784877,0.0,1.530482718813176,-0.9022653802016273
-1.058408321689527,0.0,0.8635488117082174,-0.9022653802016273
0.2500368282890396,0.0,1.5648607552618852,-0.7732734754230146
-1.6580112011787773,0.0,-0.47375680614657056,-0.988259983387369
0.5826100853336846,0.0,0.7054098440441551,1.269098350238352
0.9443138466450137,0.0,-0.8691042253067264,-0.32180180869787045
-1.019567649333948,0.0,-1.357272342878397,1.763567318556367
-0.3422834251335397,0.0,1.3448413219901463,-0.79477212621945
1.3327205702008036,0.0,-0.6078311482965365,-0.3862977610871768
-0.18934827773344748,0.0,1.2588962308683733,0.043675254841531994
